Time_sec,Chi_0.4_Underdamped,Chi_1.0_Critical,Chi_2.0_Overdamped
0.8817635270541082,-0.01768391758475047,0.0034612862638677497,0.0104114936704052
0.8917835671342685,-0.016835020218797556,0.0032870222350279243,0.010237330314777466
0.9018036072144289,-0.01596276515060241,0.0031211377261993398,0.010066080360127403
0.9118236472945891,-0.015071670287962389,0.002963258948387953,0.009897695071518463
0.9218436873747494,-0.014166104425676035,0.0028130265300253363,0.009732126529166479
0.9318637274549098,-0.013250277687727897,0.0026700951491946383,0.009569327614821639
0.9418837675350701,-0.012328233052084468,0.00253413315706044,0.009409251998374535
0.9519038076152304,-0.011403838937675145,0.002404822194945188,0.00925185412468329
0.9619238476953907,-0.010480782830030531,0.0022818568072295593,0.009097089200618734
0.9719438877755511,-0.009562565919192374,0.002164944052012004,0.008944913182324415
0.9819639278557114,-0.00865249872089401,0.0020538031112421,0.008795282762688294
0.9919839679358717,-0.007753697649635055,0.0019481649018415093,0.008648155359022837
1.002004008016032,-0.006869082510136608,0.0018477716891434804,0.0085034891009503
1.0120240480961924,-0.006001374871761033,0.0017523767038157864,0.008361242818489923
1.0220440881763526,-0.005153097288807678,0.001661743763281194,0.008221376030343874
1.032064128256513,-0.004326573328148788,0.0015756468985128082,0.00808384893237864
1.0420841683366733,-0.003523928364443672,0.0014938699869579048,0.007948622386298804
1.0521042084168337,-0.0027470911021550666,0.0014162063922317438,0.007815657908509943
1.062124248496994,-0.001997795782787096,0.0013424586111219449,0.007684917659167663
1.0721442885771542,-0.0012775850351577985,0.001272437928352644,0.007556364431409609
1.0821643286573146,-0.0005878133261071967,0.0012059640794757508,0.007429961640767468
1.0921843687374748,7.034903118613687e-05,0.0011428649221828493,0.007305673314755999
1.1022044088176353,0.0006959113541585284,0.0010829761162651954,0.007183464082636093
1.1122244488977955,0.0012880575958453444,0.0010261408123902074,0.007063299165349049
1.122244488977956,0.0018461409203807428,0.0009722093498100339,0.006945144365619139
1.1322645290581161,0.0023696778910700742,0.0009210389630709266,0.0068289660582217275
1.1422845691382766,0.002858342312523953,0.0008724934977504231,0.006714731180414118
1.1523046092184368,0.003311958767641184,0.0008264431352126168,0.006602407222526472
1.1623246492985972,0.0037304958894042854,0.0007827641263392995,0.006491962218710087
1.1723446893787575,0.004114059406512377,0.0007413385341664016,0.006383364737840435
1.1823647294589177,0.004462885000833879,0.0007020539853302847,0.006276583874572334
1.1923847695390781,0.004777331013522615,0.0006648034302069888,0.00617158924054477
1.2024048096192383,0.0050578710354161095,0.0006294849116089825,0.006068350955732821
1.2124248496993988,0.005305086416032642,0.0005960013418881003,0.005966839639944232
1.222444889779559,0.00551965872411226,0.0005642602882800244,0.005867026404458256
1.2324649298597194,0.005702362191216275,0.0005341737663143866,0.00576888284380431
1.2424849699398797,0.005854056168417062,0.0005056580411054128,0.005672381027678216
1.25250501002004,0.005975677624584419,0.0004786334363305468,0.005577493492993614
1.2625250501002003,0.006068233713213649,0.00045302415069868384,0.005484193236066344
1.2725450901803608,0.006132794433152362,0.00042875808170519546,0.005392453704929604
1.282565130260521,0.006170485406974411,0.0004057666564678246,0.005302248791777612
1.2925851703406812,0.006182480799128441,0.00038398466943550803,0.00521355282553569
1.3026052104208417,0.0061699963943614424,0.00036335012676120545,0.005126340564554636
1.3126252505010019,0.006134282855291395,0.0003438040971297323,0.005040587189427308
1.3226452905811623,0.006076619176383814,0.00032529056883225566,0.004956268295925351
1.3326653306613225,0.005998306349980466,0.0003077563128805475,0.004873359888054105
1.342685370741483,0.0059006612584404355,0.0002911507519560489,0.0047918383712236634
1.3527054108216432,0.005785010804889475,0.00027542583499134136,0.004711680545534199
1.3627254509018036,0.005652686293537605,0.0002605359171845818,0.004632863599173565
1.3727454909819639,0.0055050180690223134,0.0002464376452508552,0.004555365101925401
1.3827655310621243,0.005343330422769133,0.00023308984771805582,0.004479162998785769
1.3927855711422845,0.005168936772937115,0.00022045343007892656,0.004404235603686634
